year,country,product,production_rate
2017,Russia,beef,1.9132452133067923
2018,Russia,beef,1.8811769991015272
2019,Russia,beef,1.8788912461694192
2020,Russia,beef,1.8592242971475479
2021,Russia,beef,1.8477597776723378
2022,Russia,beef,1.8244350699948948
2023,Russia,beef,1.800412206635197
2024,Russia,beef,1.7819775476093338
2025,Russia,beef,1.7613162286191073
2026,Russia,beef,1.7392988572535346
2027,Russia,beef,1.7155357691126805
2028,Russia,beef,1.6924656752747882
2016,Saudi Arabia,beef,0.0846233531274165
2017,Saudi Arabia,beef,0.08592418622635295
2018,Saudi Arabia,beef,0.08423180592991915
2019,Saudi Arabia,beef,0.0831981363617455
2020,Saudi Arabia,beef,0.08071687529926808
2021,Saudi Arabia,beef,0.07862807564563139
2022,Saudi Arabia,beef,0.0779213800145095
2023,Saudi Arabia,beef,0.0771225317465594
2024,Saudi Arabia,beef,0.07633286393008963
2025,Saudi Arabia,beef,0.07561535252398832
2026,Saudi Arabia,beef,0.07489185873845955
2027,Saudi Arabia,beef,0.07547845665745573
2028,Saudi Arabia,beef,0.07479810849529026
2016,South Africa Republic,beef,1.5903354294635172
2017,South Africa Republic,beef,1.4363659797505335
2018,South Africa Republic,beef,1.4501909254267744
2019,South Africa Republic,beef,1.5044996325415645
2020,South Africa Republic,beef,1.5130993912032287
2021,South Africa Republic,beef,1.5264691927065681
2022,South Africa Republic,beef,1.5409624633903862
2023,South Africa Republic,beef,1.5530882255169205
2024,South Africa Republic,beef,1.5674558782885646
2025,South Africa Republic,beef,1.5748852732582395
2026,South Africa Republic,beef,1.5869326618890827
2027,South Africa Republic,beef,1.5991198444376216
2028,South Africa Republic,beef,1.6100609794748917
2016,Taiwan,beef,0.010213163308481302
2017,Taiwan,beef,0.010024488393074512
2018,Taiwan,beef,0.009827044025157234
2019,Taiwan,beef,0.009706449242203641
2020,Taiwan,beef,0.00957657842533689
2021,Taiwan,beef,0.00948959533654172
2022,Taiwan,beef,0.009404304484509766
2023,Taiwan,beef,0.00930789176251579
2024,Taiwan,beef,0.009212587026045299
2025,Taiwan,beef,0.00912599082186066
2026,Taiwan,beef,0.009038672606365808
2027,Taiwan,beef,0.00895507112885068
2028,Taiwan,beef,0.00887435185537342
2016,Thailand,beef,0.2494929893929004
2017,Thailand,beef,0.24058772143378823
2018,Thailand,beef,0.23163746630727763
2019,Thailand,beef,0.22463496817671283
2020,Thailand,beef,0.2188932211505575
2021,Thailand,beef,0.21554937978716196
2022,Thailand,beef,0.2136120590052933
2023,Thailand,beef,0.21009241406821352
2024,Thailand,beef,0.20925733387731466
2025,Thailand,beef,0.20989778890279517
2026,Thailand,beef,0.20788946994641358
2027,Thailand,beef,0.20852522771466586
2028,Thailand,beef,0.20664562177512394
2016,Turkey,beef,2.1651906213980365
2017,Turkey,beef,2.0034656088444627
2018,Turkey,beef,1.9654088050314464
2019,Turkey,beef,1.9412898484407284
2020,Turkey,beef,1.9522539161365347
2021,Turkey,beef,1.9711245170473801
2022,Turkey,beef,1.992369078646855
2023,Turkey,beef,2.0118343195266273
2024,Turkey,beef,2.0333495650342837
2025,Turkey,beef,2.058562786816854
2026,Turkey,beef,2.081477177351669
2027,Turkey,beef,2.10700030703101
2028,Turkey,beef,2.132379974391156
2016,Ukraine,beef,0.5704781219451699
2017,Ukraine,beef,0.5384582336851451
2018,Ukraine,beef,0.4913522012578616
2019,Ukraine,beef,0.4645229280197457
2020,Ukraine,beef,0.4500991859908338
2021,Ukraine,beef,0.44465532434081206
2022,Ukraine,beef,0.43797189456431196
2023,Ukraine,beef,0.43082241872215943
2024,Ukraine,beef,0.42772725478067464
2025,Ukraine,beef,0.4263141426783479
2026,Ukraine,beef,0.4222351346116599
2027,Ukraine,beef,0.42088834305598194
2028,Ukraine,beef,0.41709453720255074
2016,USA,beef,16.788981455813477
2017,USA,beef,17.103209268355553
2018,USA,beef,17.24786612758311
2019,USA,beef,17.64493808672019
2020,USA,beef,17.78917846637937
2021,USA,beef,17.642513387107705
2022,USA,beef,17.498723701534242
2023,USA,beef,17.45495645236354
2024,USA,beef,17.414421646947343
2025,USA,beef,17.35372340425532
2026,USA,beef,17.29485441280909
2027,USA,beef,17.209088117899906
2028,USA,beef,17.121160258116863
2016,World,beef,68539.0
2017,World,beef,69829.0
2018,World,beef,71232.0
2019,World,beef,72117.0
2020,World,beef,73095.0
2021,World,beef,73765.0
2022,World,beef,74434.0
2023,World,beef,75205.0
2024,World,beef,75983.0
2025,World,beef,76704.0
2026,World,beef,77445.0
2027,World,beef,78168.0
2028,World,beef,78879.0
2016,Argentina,corn,3.8022496334538616
2017,Argentina,corn,3.0941012892733313
2018,Argentina,corn,3.837855294134166
2019,Argentina,corn,3.6648394532384847
2020,Argentina,corn,3.644289419836356
2021,Argentina,corn,3.6848800618407362
2022,Argentina,corn,3.7015808149576905
2023,Argentina,corn,3.706605598118229
2024,Argentina,corn,3.7404932374725286
2025,Argentina,corn,3.7550246473677813
2026,Argentina,corn,3.760002565788419
2027,Argentina,corn,3.780306332576771
2028,Argentina,corn,3.7955700923495614
2016,Brazil,corn,9.134672899883057
2017,Brazil,corn,7.92863455376291
2018,Brazil,corn,8.845788421845821
2019,Brazil,corn,9.104222201781557
2020,Brazil,corn,9.217288197776897
2021,Brazil,corn,9.314108678658599
2022,Brazil,corn,9.481387454278007
2023,Brazil,corn,9.643909562787151
2024,Brazil,corn,9.763355028757413
2025,Brazil,corn,9.857724322839351
2026,Brazil,corn,10.018682146923458
2027,Brazil,corn,10.172137041938973
2028,Brazil,corn,10.30903864699622
2016,Canada,corn,1.28803524778148
2017,Canada,corn,1.3633383805860615
2018,Canada,corn,1.357290286949888
2019,Canada,corn,1.35451795899744
2020,Canada,corn,1.3364669100151274
2021,Canada,corn,1.329767114675784
2022,Canada,corn,1.3242934339715478
2023,Canada,corn,1.319708799094385
2024,Canada,corn,1.3191215465631516
2025,Canada,corn,1.316047975752892
2026,Canada,corn,1.3119196908224955
2027,Canada,corn,1.3117350486649668
2028,Canada,corn,1.3108082381176793
2016,Central AM & Carribean,corn,0.37827746963069026
2017,Central AM & Carribean,corn,0.39807546899807195
2018,Central AM & Carribean,corn,0.3672172272899593
2019,Central AM & Carribean,corn,0.36210336885455663
2020,Central AM & Carribean,corn,0.3555404312035469
2021,Central AM & Carribean,corn,0.35111486360170113
2022,Central AM & Carribean,corn,0.34741026871975
2023,Central AM & Carribean,corn,0.3432166631815941
2024,Central AM & Carribean,corn,0.3396381776506482
2025,Central AM & Carribean,corn,0.3360226558506827
2026,Central AM & Carribean,corn,0.3318686957776744
2027,Central AM & Carribean,corn,0.3286259810719663
2028,Central AM & Carribean,corn,0.3258294763321089
2016,China,corn,20.360768573757614
2017,China,corn,20.874644420078397
2018,China,corn,21.06140100439481
2019,China,corn,21.445608449321465
2020,China,corn,21.70028437917341
2021,China,corn,21.777382046535326
2022,China,corn,21.738896453459667
2023,China,corn,21.703520259188625
2024,China,corn,21.743139101715006
2025,China,corn,21.790441533117633
2026,China,corn,21.778011193251974
2027,China,corn,21.799832443469448
2028,China,corn,21.843604972332585
2016,Cuba,corn,0.03746606955891122
2017,Cuba,corn,0.03915971944236559
2018,Cuba,corn,0.03931461520820365
2019,Cuba,corn,0.038978934071868775
2020,Cuba,corn,0.03890385077227246
2021,Cuba,corn,0.03852003085080575
2022,Cuba,corn,0.03826894526344923
2023,Cuba,corn,0.03795789864401286
2024,Cuba,corn,0.037857231021060055
2025,Cuba,corn,0.03774344727289328
2026,Cuba,corn,0.03744447473500216
2027,Cuba,corn,0.03749848700724892
2028,Cuba,corn,0.037295615346443496
2016,West Africa,corn,0.9714284124494926
2017,West Africa,corn,1.1164871121012234
2018,West Africa,corn,0.9403681532895568
2019,West Africa,corn,0.9972414207639325
2020,West Africa,corn,1.0071577768265978
2021,West Africa,corn,1.0223024891939576
2022,West Africa,corn,1.0244630815726485
2023,West Africa,corn,1.0341847827456156
2024,West Africa,corn,1.0469139729631443
2025,West Africa,corn,1.057224120263829
2026,West Africa,corn,1.0650427364133483
2027,West Africa,corn,1.0755895133977982
2028,West Africa,corn,1.080324456248654
2016,Egypt,corn,0.5564267756273944
2017,Egypt,corn,0.6188202578546662
2018,Egypt,corn,0.6365223414661544
2019,Egypt,corn,0.6057217068037365
2020,Egypt,corn,0.5918879710888558
2021,Egypt,corn,0.5839741020180844
2022,Egypt,corn,0.575144661738401
2023,Egypt,corn,0.5681088148821836
2024,Egypt,corn,0.5594917687445068
2025,Egypt,corn,0.5498478441807022
2026,Egypt,corn,0.5429849741015732
2027,Egypt,corn,0.5379529781630646
2028,Egypt,corn,0.5327499196349711
2016,EU,corn,5.739356715004697
2017,EU,corn,6.02160456225235
2018,EU,corn,5.709979827858149
2019,EU,corn,5.644386441523857
2020,EU,corn,5.5730873971905925
2021,EU,corn,5.548449590496421
2022,EU,corn,5.531741869130458
2023,EU,corn,5.516240018206355
2024,EU,corn,5.522102575699965
2025,EU,corn,5.513233439553013
2026,EU,corn,5.504498147821485
2027,EU,corn,5.510695375423935
2028,EU,corn,5.516396026378455
2016,India,corn,2.4019089147915857
2017,India,corn,2.7769559071228143
2018,India,corn,2.4337618938411785
2019,India,corn,2.547564772879405
2020,India,corn,2.534244693700855
2021,India,corn,2.583189788974576
2022,India,corn,2.6292815518057306
2023,India,corn,2.6541136872655446
2024,India,corn,2.6879462410751787
2025,India,corn,2.703914476446214
2026,India,corn,2.7202168091213776
2027,India,corn,2.737231330065005
2028,India,corn,2.754413834644662
2016,Indonesia,corn,1.0108419757230998
2017,Indonesia,corn,1.1022735843036242
2018,Indonesia,corn,1.1139140975657702
2019,Indonesia,corn,1.1168193189797355
2020,Indonesia,corn,1.1122602073867691
2021,Indonesia,corn,1.1109942080829458
2022,Indonesia,corn,1.109116038617466
2023,Indonesia,corn,1.1037182784917279
2024,Indonesia,corn,1.1026643372457994
2025,Indonesia,corn,1.0994511303877141
2026,Indonesia,corn,1.0934267707949132
2027,Indonesia,corn,1.0918863242068555
2028,Indonesia,corn,1.0897653965350969
2016,Iran,corn,0.08318580295629546
2017,Iran,corn,0.11602879834774991
2018,Iran,corn,0.112327472023439
2019,Iran,corn,0.11447785076714731
2020,Iran,corn,0.12061079931904968
2021,Iran,corn,0.12608136508728746
2022,Iran,corn,0.13180576460156732
2023,Iran,corn,0.1378073267142148
2024,Iran,corn,0.14471899911114203
2025,Iran,corn,0.15170746301264448
2026,Iran,corn,0.15955996728619767
2027,Iran,corn,0.1681894164080405
2028,Iran,corn,0.1773492336453265
2016,Iraq,corn,0.024019089147915857
2017,Iraq,corn,0.02900719958693748
2018,Iraq,corn,0.014040934002929875
2019,Iraq,corn,0.022130563036131104
2020,Iraq,corn,0.02366133976354612
2021,Iraq,corn,0.023825030368218453
2022,Iraq,corn,0.023490982025554774
2023,Iraq,corn,0.024521474345247242
2024,Iraq,corn,0.025597121193670802
2025,Iraq,corn,0.025923145211188037
2026,Iraq,corn,0.026700235731810962
2027,Iraq,corn,0.026818538176070425
2028,Iraq,corn,0.026918383461345202
2016,Japan,corn,9.273779593789906E-5
2017,Japan,corn,1.933813305795832E-4
2018,Japan,corn,1.8721245337239835E-4
2019,Japan,corn,1.8214455173770457E-4
2020,Japan,corn,1.7723850010146905E-4
2021,Japan,corn,1.739053311548792E-4
2022,Japan,corn,1.7084350564039834E-4
2023,Japan,corn,1.6795530373457017E-4
2024,Japan,corn,1.6567715982958447E-4
2025,Japan,corn,1.630386491269688E-4
2026,Japan,corn,1.6036177616703283E-4
2027,Japan,corn,1.5822146416560724E-4
2028,Japan,corn,1.560485997759142E-4
2016,South Korea,corn,0.00695533469534243
2017,South Korea,corn,0.007348490562024162
2018,South Korea,corn,0.007114073228151136
2019,South Korea,corn,0.007012565241901626
2020,South Korea,corn,0.006823682253906557
2021,South Korea,corn,0.006695355249462851
2022,South Korea,corn,0.0066628967199755355
2023,South Korea,corn,0.006550256845648236
2024,South Korea,corn,0.0065442478132685875
2025,South Korea,corn,0.006440026640515268
2026,South Korea,corn,0.0063342901585977975
2027,South Korea,corn,0.00632885856662429
2028,South Korea,corn,0.006241943991036569
2016,Malaysia,corn,0.0053787921643981456
2017,Malaysia,corn,0.005608058586807913
2018,Malaysia,corn,0.005429161147799551
2019,Malaysia,corn,0.005464336552131137
2020,Malaysia,corn,0.005405774253094806
2021,Malaysia,corn,0.005391065265801256
2022,Malaysia,corn,0.005296148674852348
2023,Malaysia,corn,0.00529059206763896
2024,Malaysia,corn,0.005218830534631911
2025,Malaysia,corn,0.005217236772063001
2026,Malaysia,corn,0.005131576837345051
2027,Malaysia,corn,0.005142197585382235
2028,Malaysia,corn,0.005071579492717212
2016,Mexico,corn,2.5572447229875666
2017,Mexico,corn,2.6541587622047795
2018,Mexico,corn,2.4337618938411785
2019,Mexico,corn,2.536727172051011
2020,Mexico,corn,2.5125329774384255
2021,Mexico,corn,2.505888869276232
2022,Mexico,corn,2.5000384397887694
2023,Mexico,corn,2.497411388881191
2024,Mexico,corn,2.4999026646686002
2025,Mexico,corn,2.494735889616313
2026,Mexico,corn,2.492182363411857
2027,Mexico,corn,2.4969720367295305
2028,Mexico,corn,2.5016151030076808
2016,Morocco,corn,0.011963175675988978
2017,Morocco,corn,0.01933813305795832
2018,Morocco,corn,0.014040934002929875
2019,Morocco,corn,0.014207275035540957
2020,Morocco,corn,0.014090460758066789
2021,Morocco,corn,0.013999379157967777
2022,Morocco,corn,0.014009167462512663
2023,Morocco,corn,0.014024267861836607
2024,Morocco,corn,0.01408255858551468
2025,Morocco,corn,0.014102843149482801
2026,Morocco,corn,0.01411183630269889
2027,Morocco,corn,0.01423993177490465
2028,Morocco,corn,0.01427844687949615
2016,Nigeria,corn,0.9658641446932187
2017,Nigeria,corn,1.0635973181877076
2018,Nigeria,corn,1.0296684935481908
2019,Nigeria,corn,1.0219220075243916
2020,Nigeria,corn,1.0173489905824322
2021,Nigeria,corn,1.0134333173050587
2022,Nigeria,corn,1.013443675458843
2023,Nigeria,corn,1.0143660569049366
2024,Nigeria,corn,1.017506277093393
2025,Nigeria,corn,1.018502441096174
2026,Nigeria,corn,1.0189387257653266
2027,Nigeria,corn,1.0229017658306507
2028,Nigeria,corn,1.026019543526636
2016,Other Asia & Oceania,corn,0.9026169678635716
2017,Other Asia & Oceania,corn,0.9853745699682661
2018,Other Asia & Oceania,corn,0.9707901769625715
2019,Other Asia & Oceania,corn,0.9707393884860964
2020,Other Asia & Oceania,corn,0.963025390301332
2021,Other Asia & Oceania,corn,0.9643050612538053
2022,Other Asia & Oceania,corn,0.9660346026436324
2023,Other Asia & Oceania,corn,0.9667507282961858
2024,Other Asia & Oceania,corn,0.9702054479620467
2025,Other Asia & Oceania,corn,0.9740744092090751
2026,Other Asia & Oceania,corn,0.9766833977453135
2027,Other Asia & Oceania,corn,0.9824761817363381
2028,Other Asia & Oceania,corn,0.9865392477833296
2016,Other Europe,corn,0.874702891286264
2017,Other Europe,corn,0.5158446993210382
2018,Other Europe,corn,0.8045455183678819
2019,Other Europe,corn,0.7714732488850476
2020,Other Europe,corn,0.7613279771858603
2021,Other Europe,corn,0.7675311790520594
2022,Other Europe,corn,0.7709313192022975
2023,Other Europe,corn,0.7664640285927109
2024,Other Europe,corn,0.765925509892169
2025,Other Europe,corn,0.7630208779142139
2026,Other Europe,corn,0.7575490306130631
2027,Other Europe,corn,0.7588301421382523
2028,Other Europe,corn,0.7589423650101588
2016,Other FSU,corn,0.41889662425149005
2017,Other FSU,corn,0.45686339349426525
2018,Other FSU,corn,0.445565639026308
2019,Other FSU,corn,0.438968369687868
2020,Other FSU,corn,0.4325505594976352
2021,Other FSU,corn,0.43024178927717116
2022,Other FSU,corn,0.42839009039329884
2023,Other FSU,corn,0.42685840444141004
2024,Other FSU,corn,0.42661868656118
2025,Other FSU,corn,0.42577543219507896
2026,Other FSU,corn,0.42479834506646996
2027,Other FSU,corn,0.425378406409235
2028,Other FSU,corn,0.42585662878846986
2016,Other Middle East,corn,0.024019089147915857
2017,Other Middle East,corn,0.019918277049697067
2018,Other Middle East,corn,0.012730446829323087
2019,Other Middle East,corn,0.01839659972550816
2020,Other Middle East,corn,0.01861004251065425
2021,Other Middle East,corn,0.018520917767994638
2022,Other Middle East,corn,0.01845109860916302
2023,Other Middle East,corn,0.01830712810706815
2024,Other Middle East,corn,0.018224487581254292
2025,Other Middle East,corn,0.018097290053093535
2026,Other Middle East,corn,0.017960518930707676
2027,Other Middle East,corn,0.01795813618279642
2028,Other Middle East,corn,0.01786756467434218
2016,Other North Africa,corn,9.273779593789906E-5
2017,Other North Africa,corn,9.66906652897916E-5
2018,Other North Africa,corn,9.360622668619917E-5
2019,Other North Africa,corn,9.107227586885228E-5
2020,Other North Africa,corn,8.861925005073453E-5
2021,Other North Africa,corn,8.69526655774396E-5
2022,Other North Africa,corn,8.542175282019917E-5
2023,Other North Africa,corn,8.397765186728508E-5
2024,Other North Africa,corn,8.283857991479223E-5
2025,Other North Africa,corn,8.15193245634844E-5
2026,Other North Africa,corn,8.018088808351642E-5
2027,Other North Africa,corn,7.911073208280362E-5
2028,Other North Africa,corn,7.80242998879571E-5
2016,Other South America,corn,0.9574250052628699
2017,Other South America,corn,1.086029552534939
2018,Other South America,corn,1.126550938168407
2019,Other South America,corn,1.0969655628403256
2020,Other South America,corn,1.0663554358604883
